,0
41476,151.0
41477,122.0
41478,774.0
41479,709.0
41480,983.0
41481,320.0
41482,583.0
41483,93.0
41484,386.0
41485,965.0
41486,811.0
41487,9.0
41488,287.0
41489,764.0
41490,901.0
41491,431.0
41492,176.0
41493,416.0
41494,831.0
41495,767.0
41496,855.0
41497,67.0
41498,291.0
41499,927.0
41500,856.0
41501,405.0
41502,253.0
41503,452.0
41504,74.0
41505,363.0
41506,393.0
41507,442.0
41508,835.0
41509,518.0
41510,146.0
41511,436.0
41512,369.0
41513,91.0
41514,752.0
41515,164.0
41516,286.0
41517,402.0
41518,797.0
41519,979.0
41520,856.0
41521,869.0
41522,836.0
41523,936.0
41524,630.0
41525,680.0
41526,707.0
41527,19.0
41528,337.0
41529,666.0
41530,125.0
41531,206.0
41532,533.0
41533,581.0
41534,745.0
41535,614.0
41536,829.0
41537,112.0
41538,646.0
41539,934.0
41540,813.0
41541,177.0
41542,156.0
41543,558.0
41544,7.0
41545,491.0
41546,618.0
41547,480.0
41548,594.0
41549,297.0
41550,552.0
41551,594.0
41552,380.0
41553,336.0
41554,370.0
41555,182.0
41556,391.0
41557,881.0
41558,497.0
41559,969.0
41560,719.0
41561,93.0
41562,310.0
41563,930.0
41564,320.0
41565,852.0
41566,67.0
41567,616.0
41568,943.0
41569,786.0
41570,680.0
41571,86.0
41572,184.0
41573,728.0
41574,91.0
41575,429.0
41576,142.0
41577,576.0
41578,608.0
41579,393.0
41580,366.0
41581,888.0
41582,788.0
41583,336.0
41584,651.0
41585,153.0
41586,804.0
41587,110.0
41588,569.0
41589,921.0
41590,617.0
41591,820.0
41592,738.0
41593,528.0
41594,961.0
41595,101.0
41596,580.0
41597,863.0
41598,594.0
41599,920.0
41600,45.0
41601,215.0
41602,135.0
41603,455.0
41604,422.0
41605,775.0
41606,584.0
41607,865.0
41608,20.0
41609,970.0
41610,412.0
41611,798.0
41612,391.0
41613,900.0
41614,21.0
41615,103.0
41616,678.0
41617,517.0
41618,596.0
41619,18.0
41620,151.0
41621,920.0
41622,201.0
41623,926.0
41624,425.0
41625,126.0
41626,723.0
41627,318.0
41628,264.0
41629,946.0
41630,512.0
41631,54.0
41632,82.0
41633,544.0
41634,1.0
41635,525.0
41636,195.0
41637,945.0
41638,496.0
41639,302.0
41640,980.0
41641,845.0
41642,346.0
41643,498.0
41644,253.0
41645,561.0
41646,161.0
41647,206.0
41648,860.0
41649,534.0
41650,415.0
41651,316.0
41652,275.0
41653,559.0
41654,183.0
41655,453.0
41656,700.0
41657,642.0
41658,237.0
41659,364.0
41660,924.0
41661,631.0
41662,414.0
41663,588.0
41664,122.0
41665,647.0
41666,983.0
41667,827.0
41668,536.0
41669,118.0
41670,952.0
41671,975.0
41672,54.0
41673,107.0
41674,609.0
41675,314.0
41676,821.0
41677,859.0
41678,911.0
41679,465.0
41680,217.0
41681,836.0
41682,359.0
41683,852.0
41684,962.0
41685,399.0
41686,731.0
41687,806.0
41688,434.0
41689,293.0
41690,582.0
41691,635.0
41692,954.0
41693,586.0
41694,379.0
41695,573.0
41696,247.0
41697,389.0
41698,349.0
41699,961.0
41700,677.0
41701,178.0
41702,865.0
41703,649.0
41704,461.0
41705,176.0
41706,58.0
41707,20.0
41708,250.0
41709,780.0
41710,45.0
41711,639.0
41712,832.0
41713,751.0
41714,418.0
41715,321.0
41716,898.0
41717,789.0
41718,43.0
41719,354.0
41720,199.0
41721,833.0
41722,397.0
41723,438.0
41724,341.0
41725,25.0
41726,515.0
41727,13.0
41728,847.0
41729,802.0
41730,500.0
41731,244.0
41732,844.0
41733,964.0
41734,131.0
41735,290.0
41736,338.0
41737,206.0
41738,204.0
41739,665.0
41740,585.0
41741,869.0
41742,387.0
41743,825.0
41744,381.0
41745,569.0
41746,399.0
41747,431.0
41748,188.0
41749,338.0
41750,787.0
41751,708.0
41752,940.0
41753,195.0
41754,258.0
41755,266.0
41756,238.0
41757,136.0
41758,688.0
41759,483.0
41760,960.0
41761,223.0
41762,758.0
41763,971.0
41764,76.0
41765,308.0
41766,453.0
41767,742.0
41768,944.0
41769,96.0
41770,225.0
41771,863.0
41772,449.0
41773,967.0
41774,490.0
41775,153.0
41776,104.0
41777,357.0
41778,975.0
41779,716.0
41780,352.0
41781,718.0
41782,64.0
41783,865.0
41784,73.0
41785,544.0
41786,176.0
41787,163.0
41788,781.0
41789,77.0
41790,588.0
41791,616.0
41792,165.0
41793,234.0
41794,220.0
41795,554.0
41796,759.0
41797,435.0
41798,772.0
41799,32.0
41800,595.0
41801,330.0
41802,662.0
41803,259.0
41804,510.0
41805,854.0
41806,651.0
41807,784.0
41808,435.0
41809,9.0
41810,493.0
41811,527.0
41812,522.0
41813,897.0
41814,149.0
41815,169.0
41816,826.0
41817,790.0
41818,291.0
41819,18.0
41820,131.0
41821,592.0
41822,302.0
41823,953.0
41824,29.0
41825,331.0
41826,67.0
41827,989.0
41828,686.0
41829,507.0
41830,842.0
41831,237.0
41832,780.0
41833,868.0
41834,975.0
41835,332.0
41836,969.0
41837,764.0
41838,422.0
41839,541.0
41840,324.0
41841,623.0
41842,53.0
41843,48.0
41844,660.0
41845,623.0
41846,606.0
41847,220.0
41848,396.0
41849,94.0
41850,911.0
41851,882.0
41852,556.0
41853,849.0
41854,753.0
41855,605.0
41856,967.0
41857,333.0
41858,125.0
41859,661.0
41860,968.0
41861,449.0
41862,962.0
41863,499.0
41864,730.0
41865,799.0
41866,887.0
41867,297.0
41868,616.0
41869,570.0
41870,637.0
41871,932.0
41872,610.0
41873,251.0
41874,10.0
41875,264.0
41876,311.0
41877,531.0
41878,146.0
41879,864.0
41880,163.0
41881,947.0
41882,375.0
41883,863.0
41884,565.0
41885,950.0
41886,348.0
41887,884.0
41888,866.0
41889,570.0
41890,394.0
41891,773.0
41892,28.0
41893,469.0
41894,897.0
41895,600.0
41896,676.0
41897,866.0
41898,109.0
41899,477.0
41900,560.0
41901,842.0
41902,761.0
41903,169.0
41904,940.0
41905,537.0
41906,714.0
41907,293.0
41908,603.0
41909,479.0
41910,768.0
41911,209.0
41912,473.0
41913,105.0
41914,502.0
41915,704.0
41916,441.0
41917,78.0
41918,16.0
41919,612.0
41920,972.0
41921,219.0
41922,266.0
41923,624.0
41924,452.0
41925,304.0
41926,355.0
41927,335.0
41928,843.0
41929,20.0
41930,984.0
41931,905.0
41932,590.0
41933,621.0
41934,15.0
41935,815.0
41936,278.0
41937,389.0
41938,259.0
41939,483.0
41940,293.0
41941,484.0
41942,52.0
41943,816.0
41944,434.0
41945,369.0
41946,206.0
41947,410.0
41948,7.0
41949,273.0
41950,276.0
41951,596.0
41952,341.0
41953,277.0
41954,363.0
41955,654.0
41956,942.0
41957,932.0
41958,411.0
41959,882.0
41960,475.0
41961,429.0
41962,480.0
41963,689.0
41964,48.0
41965,909.0
41966,290.0
41967,431.0
41968,116.0
41969,585.0
41970,300.0
41971,289.0
41972,417.0
41973,176.0
41974,910.0
41975,102.0
41976,831.0
41977,236.0
41978,33.0
41979,267.0
41980,632.0
41981,743.0
41982,703.0
41983,928.0
41984,377.0
41985,936.0
41986,575.0
41987,212.0
41988,997.0
41989,553.0
41990,777.0
41991,291.0
41992,666.0
41993,137.0
41994,584.0
41995,310.0
41996,87.0
41997,19.0
41998,999.0
41999,397.0
42000,221.0
42001,827.0
42002,400.0
42003,358.0
42004,693.0
42005,248.0
42006,901.0
42007,732.0
42008,632.0
42009,578.0
42010,321.0
42011,996.0
42012,481.0
42013,770.0
42014,318.0
42015,773.0
42016,621.0
42017,848.0
42018,421.0
42019,172.0
42020,123.0
42021,520.0
42022,130.0
42023,165.0
42024,412.0
42025,419.0
42026,103.0
42027,984.0
42028,403.0
42029,494.0
42030,725.0
42031,421.0
42032,813.0
42033,933.0
42034,935.0
42035,108.0
42036,423.0
42037,210.0
42038,905.0
42039,570.0
42040,55.0
42041,968.0
42042,767.0
42043,354.0
42044,350.0
42045,857.0
42046,98.0
42047,123.0
42048,789.0
42049,161.0
42050,68.0
42051,828.0
42052,581.0
42053,544.0
42054,621.0
42055,993.0
42056,317.0
42057,794.0
42058,48.0
42059,725.0
42060,147.0
42061,631.0
42062,27.0
42063,214.0
42064,864.0
42065,886.0
42066,652.0
42067,234.0
42068,396.0
42069,800.0
42070,109.0
42071,115.0
42072,109.0
42073,269.0
42074,673.0
42075,988.0
42076,486.0
42077,642.0
42078,176.0
42079,353.0
42080,667.0
42081,841.0
42082,632.0
42083,877.0
42084,786.0
42085,843.0
42086,600.0
42087,904.0
42088,155.0
42089,799.0
42090,149.0
42091,29.0
42092,543.0
42093,591.0
42094,472.0
42095,396.0
42096,795.0
42097,452.0
42098,113.0
42099,323.0
42100,170.0
42101,514.0
42102,522.0
42103,603.0
42104,384.0
42105,799.0
42106,217.0
42107,957.0
42108,560.0
42109,627.0
42110,833.0
42111,452.0
42112,568.0
42113,640.0
42114,313.0
42115,755.0
42116,399.0
42117,381.0
42118,656.0
42119,610.0
42120,898.0
42121,996.0
42122,661.0
42123,282.0
42124,3.0
42125,154.0
42126,575.0
42127,161.0
42128,79.0
42129,159.0
42130,549.0
42131,376.0
42132,404.0
42133,821.0
42134,927.0
42135,96.0
42136,666.0
42137,812.0
42138,956.0
42139,152.0
42140,682.0
42141,514.0
42142,574.0
42143,764.0
42144,995.0
42145,460.0
42146,883.0
42147,665.0
42148,580.0
42149,98.0
42150,599.0
42151,896.0
42152,516.0
42153,17.0
42154,782.0
42155,619.0
42156,983.0
42157,549.0
42158,766.0
42159,910.0
42160,553.0
42161,256.0
42162,989.0
42163,56.0
42164,789.0
42165,592.0
42166,103.0
42167,726.0
42168,874.0
42169,53.0
42170,385.0
42171,311.0
42172,805.0
42173,525.0
42174,760.0
42175,153.0
42176,475.0
42177,269.0
42178,630.0
42179,779.0
42180,843.0
42181,147.0
42182,647.0
42183,284.0
42184,368.0
42185,249.0
42186,442.0
42187,31.0
42188,751.0
42189,385.0
42190,877.0
42191,692.0
42192,578.0
42193,431.0
42194,854.0
42195,938.0
42196,944.0
42197,824.0
42198,807.0
42199,222.0
42200,819.0
42201,10.0
42202,464.0
42203,945.0
42204,571.0
42205,958.0
42206,805.0
42207,133.0
42208,182.0
42209,86.0
42210,971.0
42211,947.0
42212,912.0
42213,286.0
42214,768.0
42215,851.0
42216,585.0
42217,800.0
42218,255.0
42219,733.0
42220,484.0
42221,668.0
42222,528.0
42223,618.0
42224,601.0
42225,216.0
42226,457.0
42227,294.0
42228,467.0
42229,981.0
42230,899.0
42231,836.0
42232,806.0
42233,286.0
42234,251.0
42235,904.0
42236,697.0
42237,784.0
42238,48.0
42239,866.0
42240,965.0
42241,480.0
42242,732.0
42243,888.0
42244,462.0
42245,512.0
42246,241.0
42247,93.0
42248,452.0
42249,735.0
42250,374.0
42251,20.0
42252,124.0
42253,655.0
42254,59.0
42255,377.0
42256,969.0
42257,339.0
42258,763.0
42259,946.0
42260,837.0
42261,420.0
42262,73.0
42263,179.0
42264,791.0
42265,485.0
42266,495.0
42267,105.0
42268,206.0
42269,195.0
42270,970.0
42271,36.0
42272,387.0
42273,813.0
42274,293.0
42275,330.0
42276,906.0
42277,527.0
42278,562.0
42279,254.0
42280,944.0
42281,74.0
42282,180.0
42283,528.0
42284,840.0
42285,474.0
42286,932.0
42287,670.0
42288,429.0
42289,553.0
42290,178.0
42291,238.0
42292,412.0
42293,380.0
42294,719.0
42295,937.0
42296,811.0
42297,736.0
42298,296.0
42299,816.0
42300,970.0
42301,727.0
42302,515.0
42303,510.0
42304,463.0
42305,312.0
42306,714.0
42307,171.0
42308,759.0
42309,83.0
42310,654.0
42311,377.0
42312,33.0
42313,5.0
42314,918.0
42315,623.0
42316,387.0
42317,63.0
42318,57.0
42319,645.0
42320,415.0
42321,764.0
42322,393.0
42323,922.0
42324,466.0
42325,503.0
42326,262.0
42327,303.0
42328,986.0
42329,700.0
42330,253.0
42331,402.0
42332,47.0
42333,794.0
42334,87.0
42335,601.0
42336,115.0
42337,144.0
42338,493.0
42339,399.0
42340,284.0
42341,527.0
42342,925.0
42343,254.0
42344,394.0
42345,346.0
42346,17.0
42347,374.0
42348,529.0
42349,270.0
42350,566.0
42351,511.0
42352,169.0
42353,955.0
42354,92.0
42355,536.0
42356,164.0
42357,264.0
42358,182.0
42359,810.0
42360,417.0
42361,398.0
42362,130.0
42363,490.0
42364,953.0
42365,180.0
42366,218.0
42367,83.0
42368,560.0
42369,656.0
42370,290.0
42371,453.0
42372,670.0
42373,53.0
42374,668.0
42375,839.0
42376,773.0
42377,14.0
42378,492.0
42379,535.0
42380,946.0
42381,938.0
42382,62.0
42383,458.0
42384,732.0
42385,447.0
42386,412.0
42387,128.0
42388,49.0
42389,814.0
42390,193.0
42391,119.0
42392,601.0
42393,205.0
42394,990.0
42395,783.0
42396,250.0
42397,62.0
42398,19.0
42399,339.0
42400,101.0
42401,961.0
42402,37.0
42403,404.0
42404,400.0
42405,64.0
42406,809.0
42407,353.0
42408,435.0
42409,629.0
42410,983.0
42411,747.0
42412,821.0
42413,213.0
42414,920.0
42415,11.0
42416,887.0
42417,294.0
42418,895.0
42419,942.0
42420,782.0
42421,497.0
42422,685.0
42423,303.0
42424,204.0
42425,698.0
42426,279.0
42427,169.0
42428,974.0
42429,806.0
42430,918.0
42431,513.0
42432,863.0
42433,475.0
42434,385.0
42435,413.0
42436,637.0
42437,961.0
42438,270.0
42439,90.0
42440,373.0
42441,766.0
42442,340.0
42443,705.0
42444,920.0
42445,67.0
42446,482.0
42447,9.0
42448,720.0
42449,911.0
42450,786.0
42451,263.0
42452,671.0
42453,206.0
42454,206.0
42455,952.0
42456,756.0
42457,785.0
42458,289.0
42459,977.0
42460,683.0
42461,529.0
42462,768.0
42463,395.0
42464,839.0
42465,465.0
42466,335.0
42467,917.0
42468,162.0
42469,913.0
42470,401.0
42471,8.0
42472,565.0
42473,872.0
42474,559.0
42475,120.0
42476,510.0
42477,800.0
42478,509.0
42479,447.0
42480,32.0
42481,276.0
42482,556.0
42483,302.0
42484,894.0
42485,152.0
42486,50.0
42487,504.0
42488,327.0
42489,941.0
42490,223.0
42491,233.0
42492,522.0
42493,272.0
42494,329.0
42495,315.0
42496,773.0
42497,804.0
42498,688.0
42499,481.0
42500,226.0
42501,407.0
42502,314.0
42503,187.0
42504,482.0
42505,920.0
42506,10.0
42507,465.0
42508,916.0
42509,76.0
42510,526.0
42511,941.0
42512,315.0
42513,199.0
42514,865.0
42515,286.0
42516,563.0
42517,867.0
42518,420.0
42519,236.0
42520,330.0
42521,97.0
42522,685.0
42523,699.0
42524,398.0
42525,24.0
42526,877.0
42527,497.0
42528,472.0
42529,127.0
42530,502.0
42531,281.0
42532,735.0
42533,226.0
42534,849.0
42535,263.0
42536,676.0
42537,217.0
42538,223.0
42539,251.0
42540,274.0
42541,215.0
42542,466.0
42543,243.0
42544,928.0
42545,545.0
42546,733.0
42547,367.0
42548,114.0
42549,608.0
42550,678.0
42551,964.0
42552,152.0
42553,491.0
42554,247.0
42555,434.0
42556,688.0
42557,616.0
42558,527.0
42559,26.0
42560,280.0
42561,295.0
42562,306.0
42563,25.0
42564,557.0
42565,450.0
42566,274.0
42567,144.0
42568,33.0
42569,692.0
42570,638.0
42571,183.0
42572,325.0
42573,448.0
42574,463.0
42575,270.0
42576,810.0
42577,348.0
42578,630.0
42579,965.0
42580,2.0
42581,226.0
42582,754.0
42583,670.0
42584,308.0
42585,101.0
42586,581.0
42587,721.0
42588,405.0
42589,263.0
42590,697.0
42591,63.0
42592,350.0
42593,780.0
42594,392.0
42595,346.0
42596,829.0
42597,9.0
42598,683.0
42599,775.0
42600,646.0
42601,908.0
42602,680.0
42603,325.0
42604,32.0
42605,687.0
42606,41.0
42607,986.0
42608,198.0
42609,537.0
42610,615.0
42611,577.0
42612,148.0
42613,770.0
42614,656.0
42615,860.0
42616,169.0
42617,919.0
42618,996.0
42619,684.0
42620,239.0
42621,792.0
42622,144.0
42623,420.0
42624,789.0
42625,973.0
42626,108.0
42627,36.0
42628,289.0
42629,194.0
42630,596.0
42631,782.0
42632,21.0
42633,505.0
42634,869.0
42635,498.0
42636,458.0
42637,703.0
42638,358.0
42639,0.0
42640,97.0
42641,625.0
42642,250.0
42643,367.0
42644,659.0
42645,898.0
42646,434.0
42647,982.0
42648,821.0
42649,966.0
42650,233.0
42651,270.0
42652,986.0
42653,787.0
42654,142.0
42655,777.0
42656,480.0
42657,500.0
42658,986.0
42659,365.0
42660,913.0
42661,341.0
42662,101.0
42663,807.0
42664,235.0
42665,654.0
42666,866.0
42667,492.0
42668,982.0
42669,209.0
42670,884.0
42671,991.0
42672,210.0
42673,600.0
42674,137.0
42675,784.0
42676,272.0
42677,694.0
42678,627.0
42679,366.0
42680,535.0
42681,949.0
42682,162.0
42683,496.0
42684,630.0
42685,191.0
42686,519.0
42687,262.0
42688,62.0
42689,108.0
42690,41.0
42691,256.0
42692,389.0
42693,506.0
42694,960.0
42695,912.0
42696,431.0
42697,428.0
42698,268.0
42699,100.0
42700,367.0
42701,135.0
42702,816.0
42703,169.0
42704,203.0
42705,107.0
42706,514.0
42707,698.0
42708,959.0
42709,450.0
42710,82.0
42711,538.0
42712,195.0
42713,682.0
42714,328.0
42715,462.0
42716,522.0
42717,209.0
42718,232.0
42719,516.0
42720,127.0
42721,211.0
42722,522.0
42723,952.0
42724,273.0
42725,385.0
42726,324.0
42727,694.0
42728,974.0
42729,821.0
42730,384.0
42731,655.0
42732,216.0
42733,539.0
42734,283.0
42735,157.0
42736,993.0
42737,542.0
42738,224.0
42739,366.0
42740,870.0
42741,425.0
42742,861.0
42743,386.0
42744,545.0
42745,502.0
42746,653.0
42747,337.0
42748,846.0
42749,590.0
42750,635.0
42751,674.0
42752,623.0
42753,494.0
42754,698.0
42755,425.0
42756,191.0
42757,654.0
42758,665.0
42759,784.0
42760,47.0
42761,361.0
42762,281.0
42763,575.0
42764,602.0
42765,413.0
42766,83.0
42767,758.0
42768,138.0
42769,226.0
42770,681.0
42771,965.0
42772,694.0
42773,532.0
42774,64.0
42775,701.0
42776,19.0
42777,74.0
42778,161.0
42779,551.0
42780,978.0
42781,934.0
42782,130.0
42783,959.0
42784,76.0
42785,610.0
42786,67.0
42787,31.0
42788,972.0
42789,939.0
42790,559.0
42791,863.0
42792,777.0
42793,291.0
42794,269.0
42795,759.0
42796,457.0
42797,613.0
42798,492.0
42799,457.0
42800,206.0
42801,585.0
42802,126.0
42803,36.0
42804,767.0
42805,495.0
42806,860.0
42807,33.0
42808,714.0
42809,524.0
42810,829.0
42811,667.0
42812,567.0
42813,503.0
42814,627.0
42815,742.0
42816,341.0
42817,997.0
42818,960.0
42819,416.0
42820,453.0
42821,393.0
42822,499.0
42823,523.0
42824,200.0
42825,508.0
42826,5.0
42827,535.0
42828,568.0
42829,817.0
42830,166.0
42831,500.0
42832,136.0
42833,410.0
42834,603.0
42835,737.0
42836,493.0
42837,333.0
42838,184.0
42839,164.0
42840,405.0
42841,178.0
42842,998.0
42843,909.0
42844,141.0
42845,386.0
42846,574.0
42847,342.0
42848,26.0
42849,870.0
42850,479.0
42851,805.0
42852,473.0
42853,116.0
42854,368.0
42855,673.0
42856,208.0
42857,360.0
42858,490.0
42859,550.0
42860,156.0
42861,465.0
42862,414.0
42863,115.0
42864,642.0
42865,340.0
42866,898.0
42867,68.0
42868,20.0
42869,940.0
42870,622.0
42871,895.0
42872,313.0
42873,584.0
42874,671.0
42875,753.0
42876,382.0
42877,407.0
42878,341.0
42879,263.0
42880,52.0
42881,462.0
42882,960.0
42883,902.0
42884,741.0
42885,316.0
42886,545.0
42887,510.0
42888,810.0
42889,901.0
42890,62.0
42891,250.0
42892,345.0
42893,307.0
42894,111.0
42895,28.0
42896,392.0
42897,764.0
42898,910.0
42899,649.0
42900,78.0
42901,257.0
42902,104.0
42903,691.0
42904,228.0
42905,639.0
42906,99.0
42907,812.0
42908,191.0
42909,570.0
42910,295.0
42911,522.0
42912,127.0
42913,86.0
42914,748.0
42915,490.0
42916,46.0
42917,892.0
42918,613.0
42919,101.0
42920,785.0
42921,447.0
42922,151.0
42923,900.0
42924,70.0
42925,909.0
42926,686.0
42927,291.0
42928,585.0
42929,992.0
42930,506.0
42931,24.0
42932,216.0
42933,203.0
42934,619.0
42935,501.0
42936,121.0
42937,148.0
42938,771.0
42939,785.0
42940,163.0
42941,940.0
42942,194.0
42943,251.0
42944,215.0
42945,769.0
42946,228.0
42947,403.0
42948,685.0
42949,916.0
42950,80.0
42951,706.0
42952,589.0
42953,13.0
42954,695.0
42955,253.0
42956,430.0
42957,516.0
42958,68.0
42959,272.0
42960,809.0
42961,825.0
42962,931.0
42963,114.0
42964,291.0
42965,84.0
42966,264.0
42967,265.0
42968,524.0
42969,401.0
42970,646.0
42971,484.0
42972,176.0
42973,539.0
42974,974.0
42975,145.0
42976,31.0
42977,405.0
42978,879.0
42979,175.0
42980,445.0
42981,306.0
42982,543.0
42983,975.0
42984,938.0
42985,962.0
42986,308.0
42987,583.0
42988,530.0
42989,507.0
42990,143.0
42991,487.0
42992,379.0
42993,897.0
42994,478.0
42995,326.0
42996,510.0
42997,246.0
42998,86.0
42999,302.0
43000,316.0
43001,175.0
43002,284.0
43003,254.0
43004,466.0
43005,769.0
43006,509.0
43007,771.0
43008,698.0
43009,948.0
43010,6.0
43011,38.0
43012,198.0
43013,489.0
43014,95.0
43015,466.0
43016,906.0
43017,260.0
43018,698.0
43019,104.0
43020,4.0
43021,143.0
43022,911.0
43023,628.0
43024,217.0
43025,580.0
43026,754.0
43027,464.0
43028,279.0
43029,502.0
43030,803.0
43031,585.0
43032,644.0
43033,731.0
43034,868.0
43035,39.0
43036,377.0
43037,252.0
43038,750.0
43039,106.0
43040,274.0
43041,375.0
43042,548.0
43043,111.0
43044,253.0
43045,494.0
43046,680.0
43047,107.0
43048,519.0
43049,59.0
43050,144.0
43051,443.0
43052,755.0
43053,377.0
43054,104.0
43055,820.0
43056,582.0
43057,330.0
43058,53.0
43059,426.0
43060,496.0
43061,380.0
43062,100.0
43063,738.0
43064,813.0
43065,692.0
43066,592.0
43067,708.0
43068,631.0
43069,7.0
43070,558.0
43071,628.0
43072,857.0
43073,76.0
43074,733.0
43075,160.0
43076,420.0
43077,765.0
43078,607.0
43079,778.0
43080,349.0
43081,290.0
43082,439.0
43083,189.0
43084,108.0
43085,531.0
43086,922.0
43087,645.0
43088,432.0
43089,988.0
43090,712.0
43091,224.0
43092,627.0
43093,860.0
43094,653.0
43095,714.0
43096,399.0
43097,91.0
43098,713.0
43099,618.0
43100,731.0
43101,305.0
43102,768.0
43103,127.0
43104,985.0
43105,513.0
43106,814.0
43107,767.0
43108,719.0
43109,268.0
43110,696.0
43111,709.0
43112,214.0
43113,997.0
43114,671.0
43115,328.0
43116,468.0
43117,134.0
43118,40.0
43119,334.0
43120,693.0
43121,638.0
43122,287.0
43123,672.0
43124,18.0
43125,994.0
43126,71.0
43127,959.0
43128,821.0
43129,855.0
43130,92.0
43131,694.0
43132,508.0
43133,939.0
43134,613.0
43135,988.0
43136,112.0
43137,987.0
43138,179.0
43139,416.0
43140,669.0
43141,384.0
43142,318.0
43143,238.0
43144,411.0
43145,336.0
43146,512.0
43147,78.0
43148,121.0
43149,814.0
43150,790.0
43151,356.0
43152,963.0
43153,454.0
43154,734.0
43155,209.0
43156,740.0
43157,504.0
43158,168.0
43159,180.0
43160,161.0
43161,156.0
43162,855.0
43163,618.0
43164,733.0
43165,953.0
43166,750.0
43167,427.0
43168,898.0
43169,50.0
43170,365.0
43171,628.0
43172,900.0
43173,963.0
43174,139.0
43175,635.0
43176,425.0
43177,848.0
43178,468.0
43179,194.0
43180,416.0
43181,155.0
43182,553.0
43183,526.0
43184,200.0
43185,174.0
43186,154.0
43187,131.0
43188,522.0
43189,20.0
43190,50.0
43191,198.0
43192,742.0
43193,498.0
43194,627.0
43195,80.0
43196,935.0
43197,765.0
43198,661.0
43199,906.0
43200,258.0
43201,93.0
43202,663.0
43203,890.0
43204,135.0
43205,830.0
43206,505.0
43207,382.0
43208,742.0
43209,942.0
43210,253.0
43211,609.0
43212,224.0
43213,931.0
43214,738.0
43215,913.0
43216,912.0
43217,1.0
43218,350.0
43219,178.0
43220,877.0
43221,309.0
43222,808.0
43223,125.0
43224,127.0
43225,231.0
43226,329.0
43227,536.0
43228,578.0
43229,590.0
43230,197.0
43231,678.0
43232,426.0
43233,396.0
43234,695.0
43235,870.0
43236,592.0
43237,828.0
43238,456.0
43239,952.0
43240,994.0
43241,305.0
43242,743.0
43243,29.0
43244,264.0
43245,60.0
43246,932.0
43247,164.0
43248,130.0
43249,603.0
43250,507.0
43251,778.0
43252,829.0
43253,843.0
43254,976.0
43255,182.0
43256,813.0
43257,461.0
43258,916.0
43259,48.0
43260,698.0
43261,757.0
43262,365.0
43263,496.0
43264,725.0
43265,108.0
43266,190.0
43267,12.0
43268,872.0
43269,562.0
43270,323.0
43271,684.0
43272,55.0
43273,736.0
43274,573.0
43275,692.0
43276,866.0
43277,362.0
43278,742.0
43279,812.0
43280,562.0
43281,597.0
43282,445.0
43283,960.0
43284,361.0
43285,922.0
43286,925.0
43287,459.0
43288,563.0
43289,876.0
43290,798.0
43291,357.0
43292,855.0
43293,436.0
43294,179.0
43295,18.0
43296,381.0
43297,37.0
43298,211.0
43299,730.0
43300,582.0
43301,658.0
43302,369.0
43303,520.0
43304,240.0
43305,767.0
43306,644.0
43307,288.0
43308,386.0
43309,438.0
43310,423.0
43311,543.0
43312,363.0
43313,907.0
43314,619.0
43315,726.0
43316,281.0
43317,729.0
43318,980.0
43319,477.0
43320,879.0
43321,155.0
43322,400.0
43323,271.0
43324,818.0
43325,722.0
43326,496.0
43327,164.0
43328,402.0
43329,97.0
43330,498.0
43331,132.0
43332,717.0
43333,348.0
43334,284.0
43335,122.0
43336,186.0
43337,248.0
43338,28.0
43339,902.0
43340,839.0
43341,639.0
43342,49.0
43343,107.0
43344,295.0
43345,297.0
43346,609.0
43347,926.0
43348,890.0
43349,254.0
43350,999.0
43351,76.0
43352,621.0
43353,549.0
43354,430.0
43355,912.0
43356,564.0
43357,527.0
43358,362.0
43359,741.0
43360,413.0
43361,731.0
43362,913.0
43363,235.0
43364,501.0
43365,518.0
43366,25.0
43367,123.0
43368,818.0
43369,377.0
43370,184.0
43371,557.0
43372,113.0
43373,759.0
43374,938.0
43375,924.0
43376,893.0
43377,510.0
43378,454.0
43379,360.0
43380,201.0
43381,763.0
43382,139.0
43383,460.0
43384,262.0
43385,616.0
43386,67.0
43387,263.0
43388,89.0
43389,2.0
43390,188.0
43391,36.0
43392,623.0
43393,187.0
43394,59.0
43395,774.0
43396,6.0
43397,413.0
43398,806.0
43399,377.0
43400,113.0
43401,15.0
43402,746.0
43403,345.0
43404,350.0
43405,663.0
43406,462.0
43407,360.0
43408,356.0
43409,7.0
43410,43.0
43411,385.0
43412,332.0
43413,638.0
43414,79.0
43415,362.0
43416,215.0
43417,789.0
43418,710.0
43419,237.0
43420,821.0
43421,167.0
43422,239.0
43423,923.0
43424,638.0
43425,124.0
43426,891.0
43427,656.0
43428,573.0
43429,873.0
43430,115.0
43431,307.0
43432,335.0
43433,840.0
43434,354.0
43435,617.0
43436,559.0
43437,148.0
43438,842.0
43439,56.0
43440,850.0
43441,763.0
43442,61.0
43443,490.0
43444,992.0
43445,798.0
43446,455.0
43447,863.0
43448,692.0
43449,756.0
43450,693.0
43451,756.0
43452,830.0
43453,437.0
43454,403.0
43455,339.0
43456,379.0
43457,247.0
43458,562.0
43459,645.0
43460,465.0
43461,41.0
43462,863.0
43463,703.0
43464,193.0
43465,86.0
43466,789.0
43467,860.0
43468,601.0
43469,782.0
43470,342.0
43471,623.0
43472,734.0
43473,441.0
43474,102.0
